time,open,high,low,close,funding
2020-03-29T00:00:00Z,6251.45,6279.96,6118,6158.4,-39.2713445945731
2020-03-29T08:00:00Z,6158.39,6218.96,6051.8,6134.31,-41.12410106662728
2020-03-29T16:00:00Z,6134.31,6164.56,5870.46,5877.21,-14.643700785395787
2020-03-30T00:00:00Z,5878.98,6349.55,5853,6256.26,-28.558708686289513
2020-03-30T08:00:00Z,6259.8,6461.85,6252.55,6350.02,-38.45053689652433
2020-03-30T16:00:00Z,6353.56,6631.23,6317.74,6406.4,-19.838363514547876
2020-03-31T00:00:00Z,6406.4,6524.79,6382.4,6448.25,-28.547768588351563
2020-03-31T08:00:00Z,6448.25,6520.34,6333.91,6465.62,-28.35538279064931
2020-03-31T16:00:00Z,6465.62,6511.95,6405.55,6424.35,-37.82600757683635
2020-04-01T00:00:00Z,6424.02,6437.57,6260,6338.96,-30.855512972594646
2020-04-01T08:00:00Z,6338.95,6345.19,6181.98,6241.51,-35.57078417338888
2020-04-01T16:00:00Z,6241.51,6744.99,6160,6666.11,-50.20756757575151
2020-04-02T00:00:00Z,6666.11,6767,6570.92,6660.76,-8.94937645854127
2020-04-02T08:00:00Z,6660.76,6848.23,6585,6818.37,-6.072528670598598
2020-04-02T16:00:00Z,6818.38,7292.11,6650,6804.52,-16.70769671605421
2020-04-03T00:00:00Z,6804.24,6962,6730.93,6943.38,5.803658698765535
2020-04-03T08:00:00Z,6943.38,7050,6680.48,6722.09,-22.61010804229452
2020-04-03T16:00:00Z,6722.09,6832.59,6606.06,6741.99,-23.135736756504432
2020-04-04T00:00:00Z,6741.99,6809.86,6672.01,6741.14,-27.88022212329383
2020-04-04T08:00:00Z,6741.13,6915.17,6658.16,6740.24,-15.297799868042638
2020-04-04T16:00:00Z,6740.24,7025.53,6725.26,6874.77,-44.665370550130426
2020-04-05T00:00:00Z,6874.77,6925,6745.46,6779.72,9.567776685646233
2020-04-05T08:00:00Z,6779.71,6833.98,6746.31,6793.74,-33.67700680892533
2020-04-05T16:00:00Z,6793.74,6842.01,6681,6778.25,-22.61986203448585
2020-04-06T00:00:00Z,6778.64,7119.99,6773.28,7041.05,-3.8161746096997406
2020-04-06T08:00:00Z,7039.91,7180,7016.75,7155.84,-15.183623792406841
2020-04-06T16:00:00Z,7155.85,7373.37,7092.43,7341.56,-29.878078263800344
2020-04-07T00:00:00Z,7341.55,7461,7230,7387.99,-17.393866478480568
2020-04-07T08:00:00Z,7387.99,7466,7271,7333.02,-22.858315747063596
2020-04-07T16:00:00Z,7333.02,7400,7073,7200.01,-23.58173687348475
2020-04-08T00:00:00Z,7200.01,7430,7154.22,7324.91,-29.34300775202897
2020-04-08T08:00:00Z,7325.79,7372.82,7196.45,7282.02,-14.934831946731009
2020-04-08T16:00:00Z,7282.01,7397.5,7260.01,7370.11,-19.738657390672543
2020-04-09T00:00:00Z,7370.38,7377,7241.91,7340.41,-19.549464496353586
2020-04-09T08:00:00Z,7340.42,7365,7110,7290.42,-24.715939124799526
2020-04-09T16:00:00Z,7290.42,7323.55,7240,7293.24,-24.93146692652537
2020-04-10T00:00:00Z,7293.23,7305.91,6875,6931.01,-22.528098105402016
2020-04-10T08:00:00Z,6933.53,6961.27,6750,6775.69,-36.52095780864856
2020-04-10T16:00:00Z,6775.82,6962.16,6750,6871.91,-14.08273652735048
2020-04-11T00:00:00Z,6871.83,6955,6850.87,6888.11,-17.46607509455678
2020-04-11T08:00:00Z,6888.12,6907.4,6815.21,6844.55,-16.905766980340243
2020-04-11T16:00:00Z,6844.55,6895.12,6775,6889.65,-14.862331761063386
2020-04-12T00:00:00Z,6889.78,6913.83,6787.44,6838.76,-21.85396513820248
2020-04-12T08:00:00Z,6841.59,7045.17,6837.69,7037.41,-25.062444407248364
2020-04-12T16:00:00Z,7037.41,7200,6882.31,6908.13,-27.402945156015214
2020-04-13T00:00:00Z,6908.12,6908.13,6555,6707.6,-38.93904063348674
2020-04-13T08:00:00Z,6707.59,6849.98,6613.53,6782.13,-30.84070587760207
2020-04-13T16:00:00Z,6782.13,6906.51,6746.42,6861.21,-42.45522566269694
2020-04-14T00:00:00Z,6860.51,6933.48,6821.7,6831.21,-27.721337769026743
2020-04-14T08:00:00Z,6830.78,6978,6771.41,6920.89,-37.04212622383074
2020-04-14T16:00:00Z,6920.9,6997.38,6845.65,6877.37,-37.621173398016964
2020-04-15T00:00:00Z,6876.92,6940,6809,6873.15,-43.747358345311405
2020-04-15T08:00:00Z,6872.89,6886.26,6688.36,6703.34,-23.979493207776592
2020-04-15T16:00:00Z,6703.86,6778.34,6605.89,6624.12,-24.324769425881463
2020-04-16T00:00:00Z,6623.62,6980,6456,6898.61,-18.585127472308503
2020-04-16T08:00:00Z,6900,7153,6881.3,7058.95,2.4895333590714275
2020-04-16T16:00:00Z,7058.91,7217.27,6962.9,7112.64,-0.25433445043010483
2020-04-17T00:00:00Z,7114.76,7155.16,7017.56,7059.07,-8.883725505852036
2020-04-17T08:00:00Z,7059.07,7134,7000,7048.04,-40.59713821092603
2020-04-17T16:00:00Z,7048.04,7156.66,7021,7037.46,-30.152651539508412
2020-04-18T00:00:00Z,7036.45,7130,7021,7101.93,-32.40637452315026
